S	I	R	t
102.669	96.3793	196.933	8.235
102.669	96.3777	196.934	8.24
102.669	96.3761	196.936	8.245
102.669	96.3745	196.937	8.25
102.67	96.3729	196.938	8.255
102.67	96.3714	196.94	8.26
102.67	96.3698	196.941	8.265
102.67	96.3682	196.942	8.27
102.671	96.3666	196.944	8.275
102.671	96.365	196.945	8.28
102.671	96.3634	196.946	8.285
102.671	96.3618	196.947	8.29
102.672	96.3602	196.949	8.295
102.672	96.3587	196.95	8.3
102.672	96.3571	196.951	8.305
102.673	96.3555	196.952	8.31
102.673	96.3539	196.954	8.315
102.673	96.3524	196.955	8.32
102.674	96.3508	196.956	8.325
102.674	96.3492	196.957	8.33
102.674	96.3476	196.958	8.335
102.675	96.3461	196.959	8.34
102.675	96.3445	196.961	8.345
102.676	96.3429	196.962	8.35
102.676	96.3414	196.963	8.355
102.677	96.3398	196.964	8.36
102.677	96.3383	196.965	8.365
102.677	96.3367	196.966	8.37
102.678	96.3352	196.967	8.375
102.678	96.3336	196.968	8.38
102.679	96.3321	196.969	8.385
102.679	96.3305	196.97	8.39
102.68	96.329	196.971	8.395
102.68	96.3274	196.972	8.4
102.681	96.3259	196.973	8.405
102.681	96.3244	196.974	8.41
102.682	96.3228	196.975	8.415
102.682	96.3213	196.976	8.42
102.683	96.3198	196.977	8.425
102.683	96.3182	196.978	8.43
102.684	96.3167	196.979	8.435
102.685	96.3152	196.98	8.44
102.685	96.3137	196.981	8.445
102.686	96.3122	196.982	8.45
102.686	96.3106	196.983	8.455
102.687	96.3091	196.984	8.46
102.687	96.3076	196.985	8.465
102.688	96.3061	196.986	8.47
102.689	96.3046	196.987	8.475
102.689	96.3031	196.987	8.48
102.69	96.3016	196.988	8.485
102.691	96.3001	196.989	8.49
102.691	96.2987	196.99	8.495
102.692	96.2972	196.991	8.5
102.692	96.2957	196.992	8.505
102.693	96.2942	196.992	8.51
102.694	96.2927	196.993	8.515
102.694	96.2913	196.994	8.52
102.695	96.2898	196.995	8.525
102.696	96.2883	196.996	8.53
102.697	96.2869	196.996	8.535
102.697	96.2854	196.997	8.54
102.698	96.2839	196.998	8.545
102.699	96.2825	196.998	8.55
102.699	96.281	196.999	8.555
102.7	96.2796	197	8.56
102.701	96.2782	197.001	8.565
102.702	96.2767	197.001	8.57
102.702	96.2753	197.002	8.575
102.703	96.2738	197.003	8.58
102.704	96.2724	197.003	8.585
102.705	96.271	197.004	8.59
102.705	96.2696	197.005	8.595
102.706	96.2682	197.005	8.6
102.707	96.2667	197.006	8.605
102.708	96.2653	197.006	8.61
102.708	96.2639	197.007	8.615
102.709	96.2625	197.008	8.62
102.71	96.2611	197.008	8.625
102.711	96.2597	197.009	8.63
102.712	96.2583	197.009	8.635
102.712	96.257	197.01	8.64
102.713	96.2556	197.011	8.645
102.714	96.2542	197.011	8.65
102.715	96.2528	197.012	8.655
102.716	96.2515	197.012	8.66
102.717	96.2501	197.013	8.665
102.717	96.2487	197.013	8.67
102.718	96.2474	197.014	8.675
102.719	96.246	197.014	8.68
102.72	96.2447	197.015	8.685
102.721	96.2433	197.015	8.69
102.722	96.242	197.016	8.695
102.722	96.2406	197.016	8.7
102.723	96.2393	197.017	8.705
102.724	96.238	197.017	8.71
102.725	96.2366	197.017	8.715
102.726	96.2353	197.018	8.72
102.727	96.234	197.018	8.725
102.728	96.2327	197.019	8.73
102.729	96.2314	197.019	8.735
102.73	96.2301	197.02	8.74
102.73	96.2288	197.02	8.745
102.731	96.2275	197.02	8.75
102.732	96.2262	197.021	8.755
102.733	96.2249	197.021	8.76
102.734	96.2236	197.021	8.765
102.735	96.2224	197.022	8.77
102.736	96.2211	197.022	8.775
102.737	96.2198	197.023	8.78
102.738	96.2185	197.023	8.785
102.739	96.2173	197.023	8.79
102.74	96.216	197.024	8.795
102.74	96.2148	197.024	8.8
102.741	96.2135	197.024	8.805
102.742	96.2123	197.024	8.81
102.743	96.2111	197.025	8.815
102.744	96.2098	197.025	8.82
102.745	96.2086	197.025	8.825
102.746	96.2074	197.026	8.83
102.747	96.2061	197.026	8.835
102.748	96.2049	197.026	8.84
102.749	96.2037	197.026	8.845
102.75	96.2025	197.027	8.85
102.751	96.2013	197.027	8.855
102.752	96.2001	197.027	8.86
102.753	96.1989	197.027	8.865
102.754	96.1977	197.027	8.87
102.755	96.1966	197.028	8.875
102.756	96.1954	197.028	8.88
102.757	96.1942	197.028	8.885
102.758	96.193	197.028	8.89
102.759	96.1919	197.028	8.895
102.76	96.1907	197.029	8.9
102.761	96.1896	197.029	8.905
102.762	96.1884	197.029	8.91
102.763	96.1873	197.029	8.915
102.764	96.1861	197.029	8.92
102.765	96.185	197.029	8.925
102.766	96.1839	197.03	8.93
102.767	96.1827	197.03	8.935
102.768	96.1816	197.03	8.94
102.769	96.1805	197.03	8.945
102.77	96.1794	197.03	8.95
102.771	96.1783	197.03	8.955
102.771	96.1772	197.03	8.96
102.772	96.1761	197.03	8.965
102.773	96.175	197.03	8.97
102.774	96.1739	197.031	8.975
102.775	96.1728	197.031	8.98
102.776	96.1717	197.031	8.985
102.777	96.1707	197.031	8.99
102.779	96.1696	197.031	8.995
102.78	96.1685	197.031	9
102.781	96.1675	197.031	9.005
102.782	96.1664	197.031	9.01
102.783	96.1654	197.031	9.015
102.784	96.1643	197.031	9.02
102.785	96.1633	197.031	9.025
102.786	96.1623	197.031	9.03
102.787	96.1612	197.031	9.035
102.788	96.1602	197.031	9.04
102.789	96.1592	197.031	9.045
102.79	96.1582	197.031	9.05
102.791	96.1572	197.031	9.055
102.792	96.1562	197.031	9.06
102.793	96.1552	197.031	9.065
102.794	96.1542	197.031	9.07
102.795	96.1532	197.031	9.075
102.796	96.1522	197.031	9.08
102.797	96.1512	197.031	9.085
102.798	96.1502	197.031	9.09
102.799	96.1493	197.031	9.095
102.8	96.1483	197.031	9.1
102.801	96.1473	197.031	9.105
102.802	96.1464	197.031	9.11
102.803	96.1454	197.031	9.115
102.804	96.1445	197.031	9.12
102.805	96.1435	197.031	9.125
102.806	96.1426	197.031	9.13
102.807	96.1417	197.03	9.135
102.808	96.1408	197.03	9.14
102.809	96.1398	197.03	9.145
102.81	96.1389	197.03	9.15
102.811	96.138	197.03	9.155
102.812	96.1371	197.03	9.16
102.813	96.1362	197.03	9.165
102.814	96.1353	197.03	9.17
102.815	96.1344	197.03	9.175
102.816	96.1335	197.03	9.18
102.817	96.1326	197.029	9.185
102.818	96.1318	197.029	9.19
102.819	96.1309	197.029	9.195
102.82	96.13	197.029	9.2
102.821	96.1292	197.029	9.205
102.822	96.1283	197.029	9.21
102.823	96.1274	197.029	9.215
102.824	96.1266	197.028	9.22
102.825	96.1257	197.028	9.225
102.826	96.1249	197.028	9.23
102.827	96.1241	197.028	9.235
102.828	96.1232	197.028	9.24
102.829	96.1224	197.028	9.245
102.83	96.1216	197.027	9.25
102.831	96.1208	197.027	9.255
102.832	96.12	197.027	9.26
102.833	96.1192	197.027	9.265
102.834	96.1184	197.027	9.27
102.835	96.1176	197.026	9.275
102.836	96.1168	197.026	9.28
102.837	96.116	197.026	9.285
102.838	96.1152	197.026	9.29
102.839	96.1144	197.026	9.295
102.84	96.1137	197.025	9.3
102.841	96.1129	197.025	9.305
102.842	96.1121	197.025	9.31
102.843	96.1114	197.025	9.315
102.844	96.1106	197.025	9.32
102.845	96.1099	197.024	9.325
102.846	96.1091	197.024	9.33
102.847	96.1084	197.024	9.335
102.848	96.1077	197.024	9.34
102.849	96.1069	197.023	9.345
102.85	96.1062	197.023	9.35
102.851	96.1055	197.023	9.355
102.852	96.1048	197.023	9.36
102.853	96.1041	197.022	9.365
102.854	96.1034	197.022	9.37
102.855	96.1027	197.022	9.375
102.856	96.102	197.022	9.38
102.857	96.1013	197.021	9.385
102.858	96.1006	197.021	9.39
102.858	96.0999	197.021	9.395
102.859	96.0992	197.021	9.4
102.86	96.0985	197.02	9.405
102.861	96.0979	197.02	9.41
102.862	96.0972	197.02	9.415
102.863	96.0966	197.019	9.42
102.864	96.0959	197.019	9.425
102.865	96.0952	197.019	9.43
102.866	96.0946	197.019	9.435
102.867	96.094	197.018	9.44
102.868	96.0933	197.018	9.445
102.869	96.0927	197.018	9.45
102.87	96.0921	197.017	9.455
102.871	96.0914	197.017	9.46
102.872	96.0908	197.017	9.465
102.873	96.0902	197.016	9.47
102.874	96.0896	197.016	9.475
102.875	96.089	197.016	9.48
102.875	96.0884	197.015	9.485
102.876	96.0878	197.015	9.49
102.877	96.0872	197.015	9.495
102.878	96.0866	197.014	9.5
102.879	96.086	197.014	9.505
102.88	96.0855	197.014	9.51
102.881	96.0849	197.013	9.515
102.882	96.0843	197.013	9.52
102.883	96.0837	197.013	9.525
102.884	96.0832	197.012	9.53
102.885	96.0826	197.012	9.535
102.885	96.0821	197.012	9.54
102.886	96.0815	197.011	9.545
102.887	96.081	197.011	9.55
102.888	96.0804	197.011	9.555
102.889	96.0799	197.01	9.56
102.89	96.0794	197.01	9.565
102.891	96.0788	197.01	9.57
102.892	96.0783	197.009	9.575
102.893	96.0778	197.009	9.58
102.893	96.0773	197.009	9.585
102.894	96.0768	197.008	9.59
102.895	96.0763	197.008	9.595
102.896	96.0758	197.008	9.6
102.897	96.0753	197.007	9.605
102.898	96.0748	197.007	9.61
102.899	96.0743	197.006	9.615
102.9	96.0738	197.006	9.62
102.9	96.0733	197.006	9.625
102.901	96.0729	197.005	9.63
102.902	96.0724	197.005	9.635
102.903	96.0719	197.005	9.64
102.904	96.0714	197.004	9.645
102.905	96.071	197.004	9.65
102.906	96.0705	197.003	9.655
102.906	96.0701	197.003	9.66
102.907	96.0696	197.003	9.665
102.908	96.0692	197.002	9.67
102.909	96.0687	197.002	9.675
102.91	96.0683	197.002	9.68
102.911	96.0679	197.001	9.685
102.911	96.0675	197.001	9.69
102.912	96.067	197	9.695
102.913	96.0666	197	9.7
102.914	96.0662	197	9.705
102.915	96.0658	196.999	9.71
102.915	96.0654	196.999	9.715
102.916	96.065	196.998	9.72
102.917	96.0646	196.998	9.725
102.918	96.0642	196.998	9.73
102.919	96.0638	196.997	9.735
102.92	96.0634	196.997	9.74
102.92	96.063	196.996	9.745
102.921	96.0626	196.996	9.75
102.922	96.0622	196.996	9.755
102.923	96.0619	196.995	9.76
102.923	96.0615	196.995	9.765
102.924	96.0611	196.994	9.77
102.925	96.0608	196.994	9.775
102.926	96.0604	196.994	9.78
102.927	96.0601	196.993	9.785
102.927	96.0597	196.993	9.79
102.928	96.0594	196.992	9.795
102.929	96.059	196.992	9.8
102.93	96.0587	196.991	9.805
102.93	96.0583	196.991	9.81
102.931	96.058	196.991	9.815
102.932	96.0577	196.99	9.82
102.933	96.0574	196.99	9.825
102.933	96.057	196.989	9.83
102.934	96.0567	196.989	9.835
102.935	96.0564	196.989	9.84
102.936	96.0561	196.988	9.845
102.936	96.0558	196.988	9.85
102.937	96.0555	196.987	9.855
102.938	96.0552	196.987	9.86
102.939	96.0549	196.986	9.865
102.939	96.0546	196.986	9.87
102.94	96.0543	196.986	9.875
102.941	96.054	196.985	9.88
102.941	96.0537	196.985	9.885
102.942	96.0534	196.984	9.89
102.943	96.0532	196.984	9.895
102.944	96.0529	196.984	9.9
102.944	96.0526	196.983	9.905
102.945	96.0524	196.983	9.91
102.946	96.0521	196.982	9.915
102.946	96.0518	196.982	9.92
102.947	96.0516	196.981	9.925
102.948	96.0513	196.981	9.93
102.948	96.0511	196.981	9.935
102.949	96.0508	196.98	9.94
102.95	96.0506	196.98	9.945
102.95	96.0503	196.979	9.95
102.951	96.0501	196.979	9.955
102.952	96.0499	196.978	9.96
102.952	96.0496	196.978	9.965
102.953	96.0494	196.978	9.97
102.954	96.0492	196.977	9.975
102.954	96.049	196.977	9.98
102.955	96.0488	196.976	9.985
102.956	96.0485	196.976	9.99
102.956	96.0483	196.975	9.995
