S	I	R	t
288	28	84	7.79917
288	28	84	7.8
288	28	84	7.80083
288	28	84	7.80167
288	28	84	7.8025
288	28	84	7.80333
288	28	84	7.80417
288	28	84	7.805
288	28	84	7.80583
288	28	84	7.80667
288	28	84	7.8075
288	28	84	7.80833
288	28	84	7.80917
288	28	84	7.81
288	28	84	7.81083
288	28	84	7.81167
288	28	84	7.8125
288	28	84	7.81333
288	28	84	7.81417
288	28	84	7.815
288	28	84	7.81583
288	28	84	7.81667
288	28	84	7.8175
288	28	84	7.81833
288	28	84	7.81917
288	28	84	7.82
288	28	84	7.82083
288	28	84	7.82167
288	28	84	7.8225
288	28	84	7.82333
288	28	84	7.82417
288	28	84	7.825
288	28	84	7.82583
288	28	84	7.82667
288	27	85	7.8275
288	27	85	7.82833
288	27	85	7.82917
288	27	85	7.83
288	27	85	7.83083
287	27	86	7.83167
287	26	87	7.8325
287	26	87	7.83333
287	26	87	7.83417
287	26	87	7.835
287	26	87	7.83583
287	26	87	7.83667
287	26	87	7.8375
287	26	87	7.83833
287	26	87	7.83917
288	26	86	7.84
288	26	86	7.84083
288	26	86	7.84167
288	26	86	7.8425
288	26	86	7.84333
288	26	86	7.84417
288	26	86	7.845
288	26	86	7.84583
288	26	86	7.84667
288	26	86	7.8475
288	26	86	7.84833
287	27	86	7.84917
287	27	86	7.85
287	27	86	7.85083
287	27	86	7.85167
287	27	86	7.8525
287	27	86	7.85333
287	27	86	7.85417
287	27	86	7.855
287	27	86	7.85583
287	27	86	7.85667
287	26	87	7.8575
287	26	87	7.85833
287	25	88	7.85917
287	25	88	7.86
287	25	88	7.86083
287	25	88	7.86167
287	25	88	7.8625
287	25	88	7.86333
287	25	88	7.86417
287	25	88	7.865
287	25	88	7.86583
287	25	88	7.86667
287	25	88	7.8675
287	25	88	7.86833
288	25	87	7.86917
288	25	87	7.87
288	25	87	7.87083
288	25	87	7.87167
289	25	86	7.8725
289	25	86	7.87333
289	25	86	7.87417
289	25	86	7.875
289	25	86	7.87583
288	26	86	7.87667
288	26	86	7.8775
288	26	86	7.87833
288	26	86	7.87917
288	26	86	7.88
288	26	86	7.88083
288	26	86	7.88167
288	26	86	7.8825
288	27	85	7.88333
288	27	85	7.88417
288	27	85	7.885
288	27	85	7.88583
288	27	85	7.88667
288	27	85	7.8875
288	27	85	7.88833
288	27	85	7.88917
288	27	85	7.89
288	25	87	7.89083
288	25	87	7.89167
288	25	87	7.8925
288	25	87	7.89333
288	25	87	7.89417
288	25	87	7.895
288	25	87	7.89583
288	25	87	7.89667
288	25	87	7.8975
288	25	87	7.89833
288	25	87	7.89917
288	25	87	7.9
288	25	87	7.90083
288	25	87	7.90167
288	25	87	7.9025
288	25	87	7.90333
288	25	87	7.90417
288	25	87	7.905
288	25	87	7.90583
288	25	87	7.90667
288	25	87	7.9075
288	25	87	7.90833
288	25	87	7.90917
288	25	87	7.91
287	26	87	7.91083
287	26	87	7.91167
287	26	87	7.9125
288	26	86	7.91333
288	26	86	7.91417
288	26	86	7.915
288	25	87	7.91583
288	25	87	7.91667
288	25	87	7.9175
288	25	87	7.91833
288	25	87	7.91917
288	25	87	7.92
288	25	87	7.92083
288	25	87	7.92167
288	25	87	7.9225
288	25	87	7.92333
288	25	87	7.92417
288	25	87	7.925
288	25	87	7.92583
288	25	87	7.92667
289	24	87	7.9275
289	24	87	7.92833
289	24	87	7.92917
289	24	87	7.93
289	24	87	7.93083
289	24	87	7.93167
288	25	87	7.9325
288	24	88	7.93333
288	24	88	7.93417
288	24	88	7.935
288	24	88	7.93583
288	24	88	7.93667
288	23	89	7.9375
288	22	90	7.93833
288	22	90	7.93917
289	22	89	7.94
289	22	89	7.94083
289	22	89	7.94167
289	22	89	7.9425
289	22	89	7.94333
289	22	89	7.94417
288	23	89	7.945
288	23	89	7.94583
288	23	89	7.94667
288	22	90	7.9475
288	22	90	7.94833
288	22	90	7.94917
288	22	90	7.95
288	22	90	7.95083
288	22	90	7.95167
288	22	90	7.9525
288	22	90	7.95333
288	22	90	7.95417
288	22	90	7.955
288	22	90	7.95583
288	22	90	7.95667
288	22	90	7.9575
288	22	90	7.95833
288	22	90	7.95917
288	22	90	7.96
288	22	90	7.96083
288	22	90	7.96167
288	21	91	7.9625
288	21	91	7.96333
288	21	91	7.96417
288	21	91	7.965
289	21	90	7.96583
289	21	90	7.96667
289	21	90	7.9675
289	21	90	7.96833
289	21	90	7.96917
289	21	90	7.97
289	21	90	7.97083
289	21	90	7.97167
289	21	90	7.9725
289	21	90	7.97333
289	21	90	7.97417
289	21	90	7.975
289	21	90	7.97583
289	21	90	7.97667
289	21	90	7.9775
289	21	90	7.97833
289	21	90	7.97917
289	21	90	7.98
289	21	90	7.98083
289	21	90	7.98167
288	22	90	7.9825
288	22	90	7.98333
288	22	90	7.98417
288	22	90	7.985
288	22	90	7.98583
288	22	90	7.98667
288	22	90	7.9875
288	22	90	7.98833
288	22	90	7.98917
288	22	90	7.99
288	22	90	7.99083
288	22	90	7.99167
288	22	90	7.9925
288	22	90	7.99333
288	22	90	7.99417
288	22	90	7.995
288	22	90	7.99583
288	22	90	7.99667
288	22	90	7.9975
288	22	90	7.99833
288	22	90	7.99917
288	22	90	8
288	22	90	8.00083
288	22	90	8.00167
288	22	90	8.0025
288	22	90	8.00333
288	22	90	8.00417
288	22	90	8.005
288	22	90	8.00583
288	22	90	8.00667
288	22	90	8.0075
288	22	90	8.00833
288	22	90	8.00917
288	22	90	8.01
289	22	89	8.01083
289	22	89	8.01167
289	22	89	8.0125
289	22	89	8.01333
289	22	89	8.01417
289	22	89	8.015
289	22	89	8.01583
290	22	88	8.01667
290	22	88	8.0175
290	22	88	8.01833
289	23	88	8.01917
289	23	88	8.02
289	23	88	8.02083
289	23	88	8.02167
289	23	88	8.0225
289	23	88	8.02333
288	24	88	8.02417
288	24	88	8.025
288	24	88	8.02583
287	25	88	8.02667
287	25	88	8.0275
287	25	88	8.02833
287	25	88	8.02917
287	25	88	8.03
286	26	88	8.03083
286	25	89	8.03167
286	25	89	8.0325
286	25	89	8.03333
285	26	89	8.03417
285	26	89	8.035
285	26	89	8.03583
285	26	89	8.03667
285	26	89	8.0375
285	26	89	8.03833
285	26	89	8.03917
285	26	89	8.04
284	27	89	8.04083
284	27	89	8.04167
284	27	89	8.0425
284	27	89	8.04333
284	27	89	8.04417
284	27	89	8.045
284	27	89	8.04583
284	27	89	8.04667
284	27	89	8.0475
284	27	89	8.04833
284	27	89	8.04917
284	27	89	8.05
284	27	89	8.05083
284	27	89	8.05167
284	27	89	8.0525
284	27	89	8.05333
284	27	89	8.05417
284	27	89	8.055
284	27	89	8.05583
284	27	89	8.05667
284	27	89	8.0575
284	27	89	8.05833
284	27	89	8.05917
284	27	89	8.06
284	27	89	8.06083
284	27	89	8.06167
284	27	89	8.0625
284	27	89	8.06333
284	27	89	8.06417
285	27	88	8.065
283	29	88	8.06583
283	29	88	8.06667
283	29	88	8.0675
282	30	88	8.06833
282	30	88	8.06917
282	30	88	8.07
282	30	88	8.07083
282	30	88	8.07167
282	30	88	8.0725
281	31	88	8.07333
281	31	88	8.07417
281	31	88	8.075
281	31	88	8.07583
281	31	88	8.07667
281	31	88	8.0775
282	31	87	8.07833
282	31	87	8.07917
282	31	87	8.08
282	31	87	8.08083
282	31	87	8.08167
282	31	87	8.0825
282	31	87	8.08333
282	31	87	8.08417
282	31	87	8.085
282	31	87	8.08583
281	32	87	8.08667
281	32	87	8.0875
281	32	87	8.08833
281	32	87	8.08917
281	32	87	8.09
281	32	87	8.09083
281	32	87	8.09167
282	32	86	8.0925
282	32	86	8.09333
282	32	86	8.09417
282	32	86	8.095
282	32	86	8.09583
282	32	86	8.09667
282	32	86	8.0975
282	32	86	8.09833
282	32	86	8.09917
282	32	86	8.1
282	32	86	8.10083
282	32	86	8.10167
282	32	86	8.1025
282	32	86	8.10333
282	32	86	8.10417
283	32	85	8.105
283	31	86	8.10583
283	31	86	8.10667
284	31	85	8.1075
284	31	85	8.10833
283	32	85	8.10917
283	32	85	8.11
283	32	85	8.11083
283	32	85	8.11167
283	32	85	8.1125
282	33	85	8.11333
282	33	85	8.11417
282	33	85	8.115
279	36	85	8.11583
279	36	85	8.11667
279	36	85	8.1175
279	36	85	8.11833
279	36	85	8.11917
279	36	85	8.12
279	36	85	8.12083
279	36	85	8.12167
279	36	85	8.1225
279	36	85	8.12333
279	36	85	8.12417
279	36	85	8.125
279	36	85	8.12583
279	36	85	8.12667
279	36	85	8.1275
277	38	85	8.12833
277	38	85	8.12917
277	38	85	8.13
276	39	85	8.13083
276	39	85	8.13167
276	39	85	8.1325
276	38	86	8.13333
276	38	86	8.13417
276	38	86	8.135
276	38	86	8.13583
276	38	86	8.13667
276	38	86	8.1375
276	38	86	8.13833
276	38	86	8.13917
276	38	86	8.14
276	38	86	8.14083
276	37	87	8.14167
276	35	89	8.1425
276	34	90	8.14333
276	34	90	8.14417
277	34	89	8.145
277	33	90	8.14583
276	34	90	8.14667
276	34	90	8.1475
276	34	90	8.14833
276	34	90	8.14917
276	34	90	8.15
276	34	90	8.15083
276	34	90	8.15167
276	34	90	8.1525
276	33	91	8.15333
276	33	91	8.15417
276	32	92	8.155
276	32	92	8.15583
276	32	92	8.15667
276	32	92	8.1575
276	32	92	8.15833
276	32	92	8.15917
276	32	92	8.16
276	32	92	8.16083
276	32	92	8.16167
276	32	92	8.1625
276	32	92	8.16333
276	32	92	8.16417
276	32	92	8.165
276	32	92	8.16583
276	32	92	8.16667
276	32	92	8.1675
276	32	92	8.16833
276	32	92	8.16917
276	32	92	8.17
276	32	92	8.17083
276	32	92	8.17167
276	32	92	8.1725
276	32	92	8.17333
276	32	92	8.17417
276	32	92	8.175
276	32	92	8.17583
277	32	91	8.17667
277	32	91	8.1775
277	32	91	8.17833
276	32	92	8.17917
276	32	92	8.18
275	33	92	8.18083
275	33	92	8.18167
275	33	92	8.1825
275	33	92	8.18333
275	33	92	8.18417
275	33	92	8.185
274	34	92	8.18583
274	34	92	8.18667
274	34	92	8.1875
274	34	92	8.18833
274	34	92	8.18917
274	34	92	8.19
274	34	92	8.19083
274	34	92	8.19167
274	34	92	8.1925
275	34	91	8.19333
275	34	91	8.19417
275	34	91	8.195
275	34	91	8.19583
275	34	91	8.19667
275	34	91	8.1975
275	34	91	8.19833
275	34	91	8.19917
275	34	91	8.2
275	34	91	8.20083
275	33	92	8.20167
275	32	93	8.2025
275	32	93	8.20333
275	32	93	8.20417
275	32	93	8.205
274	33	93	8.20583
274	33	93	8.20667
274	33	93	8.2075
274	33	93	8.20833
274	33	93	8.20917
274	33	93	8.21
273	34	93	8.21083
273	34	93	8.21167
273	34	93	8.2125
273	34	93	8.21333
272	35	93	8.21417
272	34	94	8.215
272	34	94	8.21583
273	34	93	8.21667
273	34	93	8.2175
273	34	93	8.21833
273	34	93	8.21917
273	34	93	8.22
273	34	93	8.22083
273	34	93	8.22167
273	33	94	8.2225
273	33	94	8.22333
273	33	94	8.22417
273	33	94	8.225
273	33	94	8.22583
273	33	94	8.22667
273	31	96	8.2275
273	31	96	8.22833
273	30	97	8.22917
273	30	97	8.23
273	30	97	8.23083
273	30	97	8.23167
273	30	97	8.2325
275	30	95	8.23333
275	30	95	8.23417
275	30	95	8.235
275	30	95	8.23583
275	30	95	8.23667
275	30	95	8.2375
275	30	95	8.23833
275	30	95	8.23917
275	30	95	8.24
275	30	95	8.24083
274	31	95	8.24167
274	30	96	8.2425
274	30	96	8.24333
274	30	96	8.24417
274	30	96	8.245
274	30	96	8.24583
274	30	96	8.24667
274	30	96	8.2475
274	30	96	8.24833
275	30	95	8.24917
275	30	95	8.25
275	30	95	8.25083
275	30	95	8.25167
274	31	95	8.2525
274	31	95	8.25333
274	30	96	8.25417
274	30	96	8.255
274	30	96	8.25583
274	30	96	8.25667
274	30	96	8.2575
273	31	96	8.25833
274	31	95	8.25917
274	31	95	8.26
274	31	95	8.26083
274	31	95	8.26167
274	31	95	8.2625
274	31	95	8.26333
274	31	95	8.26417
274	31	95	8.265
274	31	95	8.26583
274	31	95	8.26667
274	31	95	8.2675
274	31	95	8.26833
274	31	95	8.26917
274	31	95	8.27
274	31	95	8.27083
273	32	95	8.27167
273	32	95	8.2725
273	32	95	8.27333
273	32	95	8.27417
273	32	95	8.275
274	32	94	8.27583
274	32	94	8.27667
274	32	94	8.2775
273	33	94	8.27833
273	33	94	8.27917
273	33	94	8.28
273	33	94	8.28083
273	33	94	8.28167
273	33	94	8.2825
273	33	94	8.28333
273	32	95	8.28417
273	32	95	8.285
273	32	95	8.28583
273	32	95	8.28667
273	31	96	8.2875
273	31	96	8.28833
272	32	96	8.28917
272	32	96	8.29
273	32	95	8.29083
274	32	94	8.29167
274	32	94	8.2925
274	32	94	8.29333
274	32	94	8.29417
274	32	94	8.295
273	33	94	8.29583
272	34	94	8.29667
271	35	94	8.2975
271	35	94	8.29833
271	34	95	8.29917
271	34	95	8.3
271	34	95	8.30083
271	34	95	8.30167
271	34	95	8.3025
271	34	95	8.30333
270	35	95	8.30417
270	35	95	8.305
270	35	95	8.30583
270	35	95	8.30667
270	35	95	8.3075
270	35	95	8.30833
270	35	95	8.30917
270	34	96	8.31
270	34	96	8.31083
271	34	95	8.31167
271	34	95	8.3125
271	34	95	8.31333
271	34	95	8.31417
271	34	95	8.315
271	34	95	8.31583
272	34	94	8.31667
272	34	94	8.3175
272	34	94	8.31833
272	34	94	8.31917
272	34	94	8.32
272	34	94	8.32083
272	34	94	8.32167
272	34	94	8.3225
271	35	94	8.32333
271	34	95	8.32417
270	35	95	8.325
270	35	95	8.32583
270	35	95	8.32667
270	35	95	8.3275
270	35	95	8.32833
270	35	95	8.32917
270	35	95	8.33
270	35	95	8.33083
270	35	95	8.33167
270	34	96	8.3325
270	34	96	8.33333
270	34	96	8.33417
270	34	96	8.335
270	34	96	8.33583
270	34	96	8.33667
270	34	96	8.3375
271	33	96	8.33833
271	33	96	8.33917
271	33	96	8.34
271	32	97	8.34083
271	32	97	8.34167
271	31	98	8.3425
271	31	98	8.34333
271	31	98	8.34417
271	31	98	8.345
271	31	98	8.34583
271	31	98	8.34667
271	31	98	8.3475
271	31	98	8.34833
272	31	97	8.34917
272	31	97	8.35
272	31	97	8.35083
272	31	97	8.35167
273	31	96	8.3525
273	31	96	8.35333
273	31	96	8.35417
273	31	96	8.355
273	31	96	8.35583
273	31	96	8.35667
273	30	97	8.3575
273	30	97	8.35833
273	30	97	8.35917
273	30	97	8.36
273	30	97	8.36083
273	30	97	8.36167
273	30	97	8.3625
273	30	97	8.36333
273	30	97	8.36417
273	30	97	8.365
272	31	97	8.36583
272	31	97	8.36667
271	31	98	8.3675
271	31	98	8.36833
270	32	98	8.36917
270	32	98	8.37
270	32	98	8.37083
270	31	99	8.37167
270	31	99	8.3725
270	31	99	8.37333
270	31	99	8.37417
269	32	99	8.375
269	32	99	8.37583
270	31	99	8.37667
270	31	99	8.3775
270	31	99	8.37833
270	31	99	8.37917
270	31	99	8.38
270	31	99	8.38083
270	31	99	8.38167
270	31	99	8.3825
270	31	99	8.38333
270	30	100	8.38417
270	30	100	8.385
270	30	100	8.38583
270	29	101	8.38667
270	29	101	8.3875
270	29	101	8.38833
270	29	101	8.38917
270	29	101	8.39
270	29	101	8.39083
271	29	100	8.39167
271	29	100	8.3925
271	29	100	8.39333
271	29	100	8.39417
270	30	100	8.395
270	30	100	8.39583
270	30	100	8.39667
270	30	100	8.3975
270	30	100	8.39833
269	31	100	8.39917
269	31	100	8.4
269	31	100	8.40083
269	31	100	8.40167
269	31	100	8.4025
269	31	100	8.40333
268	32	100	8.40417
268	32	100	8.405
268	32	100	8.40583
268	32	100	8.40667
268	32	100	8.4075
268	32	100	8.40833
269	32	99	8.40917
269	32	99	8.41
269	32	99	8.41083
269	32	99	8.41167
269	32	99	8.4125
269	32	99	8.41333
269	32	99	8.41417
268	33	99	8.415
268	33	99	8.41583
268	33	99	8.41667
268	33	99	8.4175
268	33	99	8.41833
268	33	99	8.41917
268	33	99	8.42
268	33	99	8.42083
267	34	99	8.42167
267	34	99	8.4225
267	34	99	8.42333
267	34	99	8.42417
267	34	99	8.425
267	34	99	8.42583
267	34	99	8.42667
267	34	99	8.4275
267	34	99	8.42833
267	33	100	8.42917
267	32	101	8.43
267	32	101	8.43083
267	32	101	8.43167
266	32	102	8.4325
266	32	102	8.43333
266	32	102	8.43417
266	32	102	8.435
266	31	103	8.43583
266	31	103	8.43667
266	31	103	8.4375
267	31	102	8.43833
268	31	101	8.43917
267	32	101	8.44
267	32	101	8.44083
267	32	101	8.44167
267	32	101	8.4425
267	32	101	8.44333
267	32	101	8.44417
267	32	101	8.445
267	32	101	8.44583
267	32	101	8.44667
267	32	101	8.4475
267	32	101	8.44833
267	32	101	8.44917
268	32	100	8.45
268	32	100	8.45083
267	33	100	8.45167
267	33	100	8.4525
267	33	100	8.45333
267	33	100	8.45417
267	33	100	8.455
267	33	100	8.45583
267	33	100	8.45667
267	33	100	8.4575
267	33	100	8.45833
267	33	100	8.45917
267	33	100	8.46
267	33	100	8.46083
267	33	100	8.46167
267	33	100	8.4625
267	33	100	8.46333
267	33	100	8.46417
267	33	100	8.465
267	33	100	8.46583
267	33	100	8.46667
267	33	100	8.4675
267	33	100	8.46833
267	33	100	8.46917
267	33	100	8.47
267	33	100	8.47083
268	33	99	8.47167
268	33	99	8.4725
268	33	99	8.47333
268	33	99	8.47417
268	33	99	8.475
268	33	99	8.47583
268	32	100	8.47667
269	32	99	8.4775
269	31	100	8.47833
269	31	100	8.47917
269	31	100	8.48
269	31	100	8.48083
269	31	100	8.48167
270	31	99	8.4825
270	31	99	8.48333
270	31	99	8.48417
270	31	99	8.485
270	31	99	8.48583
270	31	99	8.48667
269	32	99	8.4875
269	32	99	8.48833
269	32	99	8.48917
269	32	99	8.49
269	32	99	8.49083
269	32	99	8.49167
269	32	99	8.4925
269	32	99	8.49333
269	32	99	8.49417
269	32	99	8.495
269	32	99	8.49583
269	32	99	8.49667
269	32	99	8.4975
269	32	99	8.49833
269	32	99	8.49917
269	32	99	8.5
269	32	99	8.50083
269	31	100	8.50167
269	31	100	8.5025
269	31	100	8.50333
269	31	100	8.50417
269	31	100	8.505
269	31	100	8.50583
270	31	99	8.50667
270	31	99	8.5075
270	31	99	8.50833
271	31	98	8.50917
271	30	99	8.51
271	30	99	8.51083
271	30	99	8.51167
271	30	99	8.5125
271	30	99	8.51333
271	30	99	8.51417
271	30	99	8.515
271	30	99	8.51583
271	30	99	8.51667
272	30	98	8.5175
272	30	98	8.51833
272	29	99	8.51917
271	30	99	8.52
271	30	99	8.52083
271	30	99	8.52167
271	30	99	8.5225
271	30	99	8.52333
271	30	99	8.52417
271	30	99	8.525
271	30	99	8.52583
271	30	99	8.52667
271	30	99	8.5275
270	31	99	8.52833
270	30	100	8.52917
270	30	100	8.53
270	30	100	8.53083
270	30	100	8.53167
270	30	100	8.5325
270	30	100	8.53333
270	30	100	8.53417
270	30	100	8.535
270	30	100	8.53583
270	30	100	8.53667
270	30	100	8.5375
270	30	100	8.53833
270	30	100	8.53917
270	30	100	8.54
270	30	100	8.54083
270	30	100	8.54167
269	31	100	8.5425
269	31	100	8.54333
269	31	100	8.54417
269	31	100	8.545
269	31	100	8.54583
269	31	100	8.54667
269	31	100	8.5475
269	31	100	8.54833
269	31	100	8.54917
269	31	100	8.55
269	31	100	8.55083
269	31	100	8.55167
269	31	100	8.5525
269	31	100	8.55333
269	31	100	8.55417
269	30	101	8.555
269	30	101	8.55583
269	29	102	8.55667
269	29	102	8.5575
269	29	102	8.55833
269	28	103	8.55917
269	28	103	8.56
269	28	103	8.56083
269	28	103	8.56167
269	28	103	8.5625
269	28	103	8.56333
269	28	103	8.56417
269	28	103	8.565
270	28	102	8.56583
271	28	101	8.56667
271	28	101	8.5675
270	29	101	8.56833
270	29	101	8.56917
270	29	101	8.57
270	29	101	8.57083
271	29	100	8.57167
271	29	100	8.5725
271	29	100	8.57333
271	29	100	8.57417
271	29	100	8.575
271	29	100	8.57583
271	29	100	8.57667
271	29	100	8.5775
270	30	100	8.57833
270	29	101	8.57917
270	28	102	8.58
269	29	102	8.58083
269	29	102	8.58167
269	28	103	8.5825
269	27	104	8.58333
269	27	104	8.58417
269	27	104	8.585
269	27	104	8.58583
269	27	104	8.58667
269	27	104	8.5875
270	27	103	8.58833
271	27	102	8.58917
271	27	102	8.59
271	27	102	8.59083
272	27	101	8.59167
272	27	101	8.5925
272	27	101	8.59333
272	27	101	8.59417
272	26	102	8.595
271	27	102	8.59583
271	27	102	8.59667
271	27	102	8.5975
271	27	102	8.59833
271	27	102	8.59917
271	27	102	8.6
271	27	102	8.60083
271	27	102	8.60167
271	27	102	8.6025
271	27	102	8.60333
271	27	102	8.60417
270	28	102	8.605
270	28	102	8.60583
270	28	102	8.60667
270	28	102	8.6075
270	28	102	8.60833
270	28	102	8.60917
270	28	102	8.61
270	28	102	8.61083
270	28	102	8.61167
270	28	102	8.6125
270	28	102	8.61333
270	28	102	8.61417
270	28	102	8.615
270	28	102	8.61583
270	28	102	8.61667
270	28	102	8.6175
270	28	102	8.61833
270	28	102	8.61917
270	28	102	8.62
270	28	102	8.62083
270	28	102	8.62167
270	28	102	8.6225
270	28	102	8.62333
270	28	102	8.62417
270	28	102	8.625
270	28	102	8.62583
270	28	102	8.62667
270	28	102	8.6275
270	28	102	8.62833
269	29	102	8.62917
269	29	102	8.63
269	29	102	8.63083
269	29	102	8.63167
269	29	102	8.6325
269	29	102	8.63333
269	29	102	8.63417
269	29	102	8.635
269	29	102	8.63583
269	29	102	8.63667
269	28	103	8.6375
269	28	103	8.63833
268	29	103	8.63917
268	29	103	8.64
268	29	103	8.64083
268	29	103	8.64167
269	29	102	8.6425
269	29	102	8.64333
270	29	101	8.64417
269	30	101	8.645
269	30	101	8.64583
270	30	100	8.64667
270	30	100	8.6475
270	30	100	8.64833
270	30	100	8.64917
270	30	100	8.65
270	30	100	8.65083
270	30	100	8.65167
270	30	100	8.6525
270	30	100	8.65333
270	30	100	8.65417
270	30	100	8.655
270	30	100	8.65583
270	30	100	8.65667
270	30	100	8.6575
271	30	99	8.65833
271	30	99	8.65917
271	30	99	8.66
271	30	99	8.66083
271	30	99	8.66167
271	30	99	8.6625
271	30	99	8.66333
271	30	99	8.66417
271	30	99	8.665
271	30	99	8.66583
271	30	99	8.66667
271	30	99	8.6675
271	29	100	8.66833
271	29	100	8.66917
271	29	100	8.67
271	29	100	8.67083
271	29	100	8.67167
272	29	99	8.6725
272	29	99	8.67333
272	29	99	8.67417
272	29	99	8.675
271	30	99	8.67583
270	31	99	8.67667
270	31	99	8.6775
270	31	99	8.67833
270	31	99	8.67917
270	31	99	8.68
270	31	99	8.68083
270	31	99	8.68167
270	31	99	8.6825
270	31	99	8.68333
270	31	99	8.68417
270	31	99	8.685
271	31	98	8.68583
271	31	98	8.68667
270	32	98	8.6875
270	32	98	8.68833
270	32	98	8.68917
270	32	98	8.69
270	31	99	8.69083
270	31	99	8.69167
270	31	99	8.6925
270	31	99	8.69333
270	31	99	8.69417
269	32	99	8.695
268	33	99	8.69583
268	32	100	8.69667
268	32	100	8.6975
268	32	100	8.69833
268	32	100	8.69917
268	32	100	8.7
268	32	100	8.70083
268	32	100	8.70167
268	32	100	8.7025
268	32	100	8.70333
268	32	100	8.70417
268	32	100	8.705
268	32	100	8.70583
268	32	100	8.70667
268	32	100	8.7075
268	32	100	8.70833
268	31	101	8.70917
268	31	101	8.71
267	32	101	8.71083
267	32	101	8.71167
267	32	101	8.7125
267	32	101	8.71333
267	32	101	8.71417
267	32	101	8.715
267	32	101	8.71583
267	32	101	8.71667
267	32	101	8.7175
267	32	101	8.71833
268	32	100	8.71917
267	33	100	8.72
267	33	100	8.72083
267	33	100	8.72167
267	33	100	8.7225
267	32	101	8.72333
267	31	102	8.72417
267	31	102	8.725
267	31	102	8.72583
267	31	102	8.72667
267	31	102	8.7275
267	31	102	8.72833
267	31	102	8.72917
267	31	102	8.73
267	31	102	8.73083
267	31	102	8.73167
267	31	102	8.7325
268	31	101	8.73333
268	31	101	8.73417
268	31	101	8.735
268	31	101	8.73583
268	31	101	8.73667
268	31	101	8.7375
268	31	101	8.73833
268	31	101	8.73917
268	31	101	8.74
268	31	101	8.74083
268	31	101	8.74167
268	31	101	8.7425
267	32	101	8.74333
267	31	102	8.74417
267	31	102	8.745
267	31	102	8.74583
267	30	103	8.74667
267	29	104	8.7475
267	29	104	8.74833
266	29	105	8.74917
266	29	105	8.75
266	29	105	8.75083
266	29	105	8.75167
265	30	105	8.7525
266	30	104	8.75333
266	30	104	8.75417
266	30	104	8.755
267	30	103	8.75583
267	30	103	8.75667
267	30	103	8.7575
267	30	103	8.75833
267	30	103	8.75917
267	29	104	8.76
267	29	104	8.76083
267	29	104	8.76167
267	29	104	8.7625
267	29	104	8.76333
267	29	104	8.76417
267	29	104	8.765
267	29	104	8.76583
267	29	104	8.76667
267	29	104	8.7675
267	29	104	8.76833
267	28	105	8.76917
267	28	105	8.77
267	28	105	8.77083
267	27	106	8.77167
267	27	106	8.7725
267	27	106	8.77333
267	27	106	8.77417
267	27	106	8.775
267	27	106	8.77583
267	27	106	8.77667
267	27	106	8.7775
267	27	106	8.77833
267	27	106	8.77917
267	27	106	8.78
267	27	106	8.78083
267	27	106	8.78167
267	27	106	8.7825
267	27	106	8.78333
267	27	106	8.78417
267	27	106	8.785
267	27	106	8.78583
267	27	106	8.78667
268	27	105	8.7875
268	27	105	8.78833
268	27	105	8.78917
268	27	105	8.79
268	27	105	8.79083
268	27	105	8.79167
267	28	105	8.7925
267	28	105	8.79333
267	28	105	8.79417
267	28	105	8.795
267	28	105	8.79583
267	28	105	8.79667
268	28	104	8.7975
268	28	104	8.79833
268	28	104	8.79917
268	28	104	8.8
268	28	104	8.80083
268	28	104	8.80167
268	28	104	8.8025
268	28	104	8.80333
267	29	104	8.80417
267	29	104	8.805
267	29	104	8.80583
267	29	104	8.80667
267	29	104	8.8075
267	29	104	8.80833
267	29	104	8.80917
267	29	104	8.81
267	29	104	8.81083
267	29	104	8.81167
267	29	104	8.8125
267	29	104	8.81333
267	29	104	8.81417
267	29	104	8.815
267	29	104	8.81583
267	29	104	8.81667
267	29	104	8.8175
267	29	104	8.81833
267	29	104	8.81917
267	29	104	8.82
267	28	105	8.82083
267	28	105	8.82167
267	28	105	8.8225
267	28	105	8.82333
267	28	105	8.82417
268	28	104	8.825
268	28	104	8.82583
268	27	105	8.82667
268	27	105	8.8275
268	27	105	8.82833
268	27	105	8.82917
268	27	105	8.83
268	27	105	8.83083
268	27	105	8.83167
268	27	105	8.8325
268	27	105	8.83333
268	27	105	8.83417
268	27	105	8.835
268	27	105	8.83583
268	27	105	8.83667
268	27	105	8.8375
268	27	105	8.83833
268	27	105	8.83917
268	27	105	8.84
268	27	105	8.84083
268	27	105	8.84167
268	27	105	8.8425
268	27	105	8.84333
268	27	105	8.84417
268	27	105	8.845
268	27	105	8.84583
268	27	105	8.84667
268	27	105	8.8475
268	27	105	8.84833
269	27	104	8.84917
269	27	104	8.85
269	27	104	8.85083
269	27	104	8.85167
269	27	104	8.8525
269	27	104	8.85333
269	27	104	8.85417
269	27	104	8.855
269	27	104	8.85583
269	27	104	8.85667
269	27	104	8.8575
269	27	104	8.85833
268	28	104	8.85917
268	28	104	8.86
268	28	104	8.86083
268	27	105	8.86167
268	27	105	8.8625
268	27	105	8.86333
269	27	104	8.86417
269	27	104	8.865
269	27	104	8.86583
269	27	104	8.86667
269	26	105	8.8675
269	26	105	8.86833
269	25	106	8.86917
269	24	107	8.87
270	24	106	8.87083
270	24	106	8.87167
270	24	106	8.8725
270	24	106	8.87333
270	24	106	8.87417
