S	I	R	e	d	dI	f	t
190.781	11.2997	49.2089	0.110567	0.100516	0.451987	0	8.04
190.427	11.3107	49.1102	0.110373	0.100339	0.452429	0	8.08
190.069	11.3217	49.0144	0.110178	0.100162	0.452867	0	8.12
189.708	11.3324	48.9214	0.109983	0.0999848	0.453298	0	8.16
189.345	11.343	48.8311	0.109788	0.0998075	0.453722	0	8.2
188.978	11.3534	48.7435	0.109593	0.0996299	0.454138	0	8.24
188.609	11.3636	48.6584	0.109397	0.0994522	0.454545	0	8.28
188.236	11.3736	48.5759	0.109202	0.0992744	0.454942	0	8.32
187.862	11.3832	48.4959	0.109006	0.0990963	0.45533	0	8.36
187.484	11.3927	48.4182	0.10881	0.0989181	0.455706	0	8.4
187.105	11.4018	48.3428	0.108614	0.0987398	0.456071	0	8.44
186.723	11.4106	48.2696	0.108417	0.0985612	0.456423	0	8.48
186.339	11.4191	48.1987	0.108221	0.0983826	0.456762	0	8.52
185.952	11.4272	48.1298	0.108024	0.0982038	0.457088	0	8.56
185.564	11.435	48.0629	0.107827	0.0980249	0.457399	0	8.6
185.174	11.4424	47.9981	0.10763	0.0978458	0.457696	0	8.64
184.782	11.4494	47.935	0.107433	0.0976666	0.457977	0	8.68
184.388	11.456	47.8739	0.107236	0.0974873	0.458242	0	8.72
183.993	11.4623	47.8144	0.107039	0.0973079	0.45849	0	8.76
183.596	11.468	47.7567	0.106841	0.0971284	0.458722	0	8.8
183.198	11.4734	47.7005	0.106644	0.0969488	0.458935	0	8.84
182.799	11.4783	47.6459	0.106446	0.0967691	0.459131	0	8.88
182.398	11.4827	47.5928	0.106248	0.0965893	0.459309	0	8.92
181.996	11.4867	47.5411	0.10605	0.0964094	0.459468	0	8.96
181.593	11.4902	47.4907	0.105852	0.0962295	0.459607	0	9
181.189	11.4932	47.4416	0.105654	0.0960495	0.459727	0	9.04
180.784	11.4957	47.3938	0.105456	0.0958695	0.459827	0	9.08
180.379	11.4977	47.347	0.105258	0.0956894	0.459908	0	9.12
179.973	11.4992	47.3014	0.10506	0.0955093	0.459967	0	9.16
179.566	11.5002	47.2568	0.104862	0.0953292	0.460006	0	9.2
179.159	11.5006	47.2131	0.104664	0.095149	0.460024	0	9.24
178.751	11.5005	47.1704	0.104466	0.0949688	0.460021	0	9.28
178.343	11.4999	47.1285	0.104267	0.0947886	0.459996	0	9.32
177.935	11.4988	47.0874	0.104069	0.0946085	0.45995	0	9.36
177.527	11.4971	47.047	0.103871	0.0944283	0.459883	0	9.4
177.118	11.4948	47.0072	0.103673	0.0942482	0.459793	0	9.44
176.71	11.4921	46.9681	0.103475	0.0940681	0.459682	0	9.48
